task_id,source_model_path,output_model_path,source_cost,output_cost,cost_delta,source_file_size_bytes,output_file_size_bytes,file_size_delta,removed_nodes,removed_inits,failure_reason
task348,outputs\onnx\task348.onnx,outputs\candidates\identity_removed\task348_ZeroAddRemoved.onnx,463,463,0,3000,3000,0,0,0,no zero-add patterns found
task349,outputs\onnx\task349.onnx,outputs\candidates\identity_removed\task349_ZeroAddRemoved.onnx,258,258,0,8755,8755,0,0,0,no zero-add patterns found
task350,outputs\onnx\task350.onnx,outputs\candidates\identity_removed\task350_ZeroAddRemoved.onnx,1473,1473,0,2670,2670,0,0,0,no zero-add patterns found
task351,outputs\onnx\task351.onnx,outputs\candidates\identity_removed\task351_ZeroAddRemoved.onnx,354,354,0,3049,3049,0,0,0,no zero-add patterns found
task352,outputs\onnx\task352.onnx,outputs\candidates\identity_removed\task352_ZeroAddRemoved.onnx,234,234,0,1398,1398,0,0,0,no zero-add patterns found
task353,outputs\onnx\task353.onnx,outputs\candidates\identity_removed\task353_ZeroAddRemoved.onnx,745,745,0,3244,3244,0,0,0,no zero-add patterns found
task354,outputs\onnx\task354.onnx,outputs\candidates\identity_removed\task354_ZeroAddRemoved.onnx,1335,1335,0,4335,4335,0,0,0,no zero-add patterns found
task355,outputs\onnx\task355.onnx,outputs\candidates\identity_removed\task355_ZeroAddRemoved.onnx,1057,1057,0,4506,4506,0,0,0,no zero-add patterns found
task356,outputs\onnx\task356.onnx,outputs\candidates\identity_removed\task356_ZeroAddRemoved.onnx,394,394,0,2344,2344,0,0,0,no zero-add patterns found
task357,outputs\onnx\task357.onnx,outputs\candidates\identity_removed\task357_ZeroAddRemoved.onnx,270,270,0,2328,2328,0,0,0,no zero-add patterns found
task358,outputs\onnx\task358.onnx,outputs\candidates\identity_removed\task358_ZeroAddRemoved.onnx,1446,1446,0,10944,10944,0,0,0,no zero-add patterns found
task359,outputs\onnx\task359.onnx,outputs\candidates\identity_removed\task359_ZeroAddRemoved.onnx,840,840,0,3909,3909,0,0,0,no zero-add patterns found
task360,outputs\onnx\task360.onnx,outputs\candidates\identity_removed\task360_ZeroAddRemoved.onnx,320,320,0,1399,1399,0,0,0,no zero-add patterns found
task361,outputs\onnx\task361.onnx,outputs\candidates\identity_removed\task361_ZeroAddRemoved.onnx,2337,2337,0,6930,6930,0,0,0,no zero-add patterns found
task362,outputs\onnx\task362.onnx,outputs\candidates\identity_removed\task362_ZeroAddRemoved.onnx,804,804,0,2814,2814,0,0,0,no zero-add patterns found
task363,outputs\onnx\task363.onnx,outputs\candidates\identity_removed\task363_ZeroAddRemoved.onnx,193391,193386,-5,169035,168922,-113,2,1,
task364,outputs\onnx\task364.onnx,outputs\candidates\identity_removed\task364_ZeroAddRemoved.onnx,1095,1095,0,7050,7050,0,0,0,no zero-add patterns found
task365,outputs\onnx\task365.onnx,outputs\candidates\identity_removed\task365_ZeroAddRemoved.onnx,627,627,0,17605,17605,0,0,0,no zero-add patterns found
task366,outputs\onnx\task366.onnx,outputs\candidates\identity_removed\task366_ZeroAddRemoved.onnx,260211,255711,-4500,1256725,1247253,-9472,74,1,
task367,outputs\onnx\task367.onnx,outputs\candidates\identity_removed\task367_ZeroAddRemoved.onnx,219324,115374,-103950,227696,140959,-86737,51,31,
task368,outputs\onnx\task368.onnx,outputs\candidates\identity_removed\task368_ZeroAddRemoved.onnx,511,511,0,14770,14770,0,0,0,no zero-add patterns found
task369,outputs\onnx\task369.onnx,outputs\candidates\identity_removed\task369_ZeroAddRemoved.onnx,2717,2717,0,4692,4692,0,0,0,no zero-add patterns found
task370,outputs\onnx\task370.onnx,outputs\candidates\identity_removed\task370_ZeroAddRemoved.onnx,5221,5221,0,37248,37248,0,0,0,no zero-add patterns found
task371,outputs\onnx\task371.onnx,outputs\candidates\identity_removed\task371_ZeroAddRemoved.onnx,557,557,0,2475,2475,0,0,0,no zero-add patterns found
task372,outputs\onnx\task372.onnx,outputs\candidates\identity_removed\task372_ZeroAddRemoved.onnx,270,270,0,1328,1328,0,0,0,no zero-add patterns found
task373,outputs\onnx\task373.onnx,outputs\candidates\identity_removed\task373_ZeroAddRemoved.onnx,239,239,0,988,988,0,0,0,no zero-add patterns found
task374,outputs\onnx\task374.onnx,outputs\candidates\identity_removed\task374_ZeroAddRemoved.onnx,2091,2091,0,16450,16450,0,0,0,no zero-add patterns found
task375,outputs\onnx\task375.onnx,outputs\candidates\identity_removed\task375_ZeroAddRemoved.onnx,367,367,0,2214,2214,0,0,0,no zero-add patterns found
task376,outputs\onnx\task376.onnx,outputs\candidates\identity_removed\task376_ZeroAddRemoved.onnx,343,343,0,2344,2344,0,0,0,no zero-add patterns found
task377,outputs\onnx\task377.onnx,outputs\candidates\identity_removed\task377_ZeroAddRemoved.onnx,7019,7019,0,19220,19220,0,0,0,no zero-add patterns found
task378,outputs\onnx\task378.onnx,outputs\candidates\identity_removed\task378_ZeroAddRemoved.onnx,2524,2524,0,10496,10496,0,0,0,no zero-add patterns found
task379,outputs\onnx\task379.onnx,outputs\candidates\identity_removed\task379_ZeroAddRemoved.onnx,5364,5364,0,9996,9996,0,0,0,no zero-add patterns found
task380,outputs\onnx\task380.onnx,outputs\candidates\identity_removed\task380_ZeroAddRemoved.onnx,149,149,0,531,531,0,0,0,no zero-add patterns found
task381,outputs\onnx\task381.onnx,outputs\candidates\identity_removed\task381_ZeroAddRemoved.onnx,4709,4709,0,5721,5721,0,0,0,no zero-add patterns found
task382,outputs\onnx\task382.onnx,outputs\candidates\identity_removed\task382_ZeroAddRemoved.onnx,54738,54738,0,65997,65997,0,0,0,no zero-add patterns found
task383,outputs\onnx\task383.onnx,outputs\candidates\identity_removed\task383_ZeroAddRemoved.onnx,2829,2829,0,6805,6805,0,0,0,no zero-add patterns found
task384,outputs\onnx\task384.onnx,outputs\candidates\identity_removed\task384_ZeroAddRemoved.onnx,1215,1215,0,4542,4542,0,0,0,no zero-add patterns found
task385,outputs\onnx\task385.onnx,outputs\candidates\identity_removed\task385_ZeroAddRemoved.onnx,270,270,0,175,175,0,0,0,no zero-add patterns found
task386,outputs\onnx\task386.onnx,outputs\candidates\identity_removed\task386_ZeroAddRemoved.onnx,339,339,0,1471,1471,0,0,0,no zero-add patterns found
task387,outputs\onnx\task387.onnx,outputs\candidates\identity_removed\task387_ZeroAddRemoved.onnx,12790,12790,0,82676,82676,0,0,0,no zero-add patterns found
task388,outputs\onnx\task388.onnx,outputs\candidates\identity_removed\task388_ZeroAddRemoved.onnx,1515,1515,0,6368,6368,0,0,0,no zero-add patterns found
task389,outputs\onnx\task389.onnx,outputs\candidates\identity_removed\task389_ZeroAddRemoved.onnx,250,250,0,1421,1421,0,0,0,no zero-add patterns found
task390,outputs\onnx\task390.onnx,outputs\candidates\identity_removed\task390_ZeroAddRemoved.onnx,5249,5249,0,7851,7851,0,0,0,no zero-add patterns found
task391,outputs\onnx\task391.onnx,outputs\candidates\identity_removed\task391_ZeroAddRemoved.onnx,245,245,0,2841,2841,0,0,0,no zero-add patterns found
task392,outputs\onnx\task392.onnx,outputs\candidates\identity_removed\task392_ZeroAddRemoved.onnx,11286,11286,0,13503,13503,0,0,0,no zero-add patterns found
task393,outputs\onnx\task393.onnx,outputs\candidates\identity_removed\task393_ZeroAddRemoved.onnx,245,245,0,2433,2433,0,0,0,no zero-add patterns found
task394,outputs\onnx\task394.onnx,outputs\candidates\identity_removed\task394_ZeroAddRemoved.onnx,311,311,0,5312,5312,0,0,0,no zero-add patterns found
task395,outputs\onnx\task395.onnx,outputs\candidates\identity_removed\task395_ZeroAddRemoved.onnx,339,339,0,1479,1479,0,0,0,no zero-add patterns found
task396,outputs\onnx\task396.onnx,outputs\candidates\identity_removed\task396_ZeroAddRemoved.onnx,110040,110040,0,128748,128748,0,0,0,no zero-add patterns found
task397,outputs\onnx\task397.onnx,outputs\candidates\identity_removed\task397_ZeroAddRemoved.onnx,1099,1099,0,7101,7101,0,0,0,no zero-add patterns found
task398,outputs\onnx\task398.onnx,outputs\candidates\identity_removed\task398_ZeroAddRemoved.onnx,6714,6714,0,8682,8682,0,0,0,no zero-add patterns found
task399,outputs\onnx\task399.onnx,outputs\candidates\identity_removed\task399_ZeroAddRemoved.onnx,2144,2144,0,1907,1907,0,0,0,no zero-add patterns found
task400,outputs\onnx\task400.onnx,outputs\candidates\identity_removed\task400_ZeroAddRemoved.onnx,345,345,0,3021,3021,0,0,0,no zero-add patterns found
