task_id,lane,source_model_path,output_model_path,source_estimated_cost,output_estimated_cost,estimated_cost_delta,source_file_size_bytes,output_file_size_bytes,file_size_delta,source_initializer_bytes,output_initializer_bytes,initializer_bytes_delta,source_initializer_count,output_initializer_count,changed,removed_dead_nodes,removed_unused_initializers,removed_unused_value_info,deduplicated_initializers,constant_gather_tables_pruned,constant_gather_rows_removed,constant_gather_bytes_removed,checker_passed,forbidden_ops_passed,static_shapes_passed,equivalence_passed,equivalence_inputs_checked,equivalence_max_abs_diff,candidate_valid,failure_reason
task132,base_submission,outputs\reference_6348_56_stack\base_submission\task132.onnx,,436,436,0,3762,3762,0,372,372,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task133,base_submission,outputs\reference_6348_56_stack\base_submission\task133.onnx,,1406822,1406822,0,783434,783434,0,1177928,1177928,0,167,167,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task134,base_submission,outputs\reference_6348_56_stack\base_submission\task134.onnx,,600,600,0,7220,7220,0,520,520,0,25,25,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task135,base_submission,outputs\reference_6348_56_stack\base_submission\task135.onnx,,54,54,0,381,381,0,48,48,0,3,3,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task136,base_submission,outputs\reference_6348_56_stack\base_submission\task136.onnx,,2229,2229,0,4980,4980,0,1796,1796,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task137,base_submission,outputs\reference_6348_56_stack\base_submission\task137.onnx,,2028,2028,0,3864,3864,0,1062,1062,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task138,base_submission,outputs\reference_6348_56_stack\base_submission\task138.onnx,,789,789,0,11562,11562,0,654,654,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task139,base_submission,outputs\reference_6348_56_stack\base_submission\task139.onnx,,988,988,0,3865,3865,0,814,814,0,22,22,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task140,base_submission,outputs\reference_6348_56_stack\base_submission\task140.onnx,,144,144,0,474,474,0,128,128,0,5,5,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task141,base_submission,outputs\reference_6348_56_stack\base_submission\task141.onnx,,409,409,0,2345,2345,0,340,340,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task142,base_submission,outputs\reference_6348_56_stack\base_submission\task142.onnx,,9000,9000,0,7454,7454,0,7200,7200,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task143,base_submission,outputs\reference_6348_56_stack\base_submission\task143.onnx,,465,465,0,2690,2690,0,408,408,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task144,base_submission,outputs\reference_6348_56_stack\base_submission\task144.onnx,,322,322,0,1639,1639,0,272,272,0,8,8,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task145,base_submission,outputs\reference_6348_56_stack\base_submission\task145.onnx,,2979,2979,0,31434,31434,0,2046,2046,0,34,34,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task146,base_submission,outputs\reference_6348_56_stack\base_submission\task146.onnx,outputs\candidates\ref6348_equiv_optimized_stack_graphonly\base_submission\task146.onnx,208,203,-5,1931,1894,-37,182,179,-3,12,10,True,0,2,0,0,0,0,0,True,True,True,True,29,0.0,True,
task147,base_submission,outputs\reference_6348_56_stack\base_submission\task147.onnx,,4550,4550,0,3825,3825,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task148,base_submission,outputs\reference_6348_56_stack\base_submission\task148.onnx,,1873,1873,0,10573,10573,0,1520,1520,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task149,base_submission,outputs\reference_6348_56_stack\base_submission\task149.onnx,,232,232,0,1404,1404,0,188,188,0,7,7,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task150,base_submission,outputs\reference_6348_56_stack\base_submission\task150.onnx,,302,302,0,1320,1320,0,268,268,0,5,5,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task151,base_submission,outputs\reference_6348_56_stack\base_submission\task151.onnx,,525,525,0,2352,2352,0,440,440,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task152,base_submission,outputs\reference_6348_56_stack\base_submission\task152.onnx,,9000,9000,0,7454,7454,0,7200,7200,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task153,base_submission,outputs\reference_6348_56_stack\base_submission\task153.onnx,outputs\candidates\ref6348_equiv_optimized_stack_graphonly\base_submission\task153.onnx,26811,3320,-23491,862351,799256,-63095,21464,2664,-18800,1348,97,True,0,0,0,1251,0,0,0,True,True,True,True,28,0.0,True,
task154,base_submission,outputs\reference_6348_56_stack\base_submission\task154.onnx,outputs\candidates\ref6348_equiv_optimized_stack_graphonly\base_submission\task154.onnx,4966,4966,0,7650,7554,-96,4000,4000,0,8,8,True,0,0,3,0,0,0,0,True,True,True,True,28,0.0,True,
task155,base_submission,outputs\reference_6348_56_stack\base_submission\task155.onnx,,311,311,0,1347,1347,0,276,276,0,6,6,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task156,base_submission,outputs\reference_6348_56_stack\base_submission\task156.onnx,,2979,2979,0,7856,7856,0,2012,2012,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task157,base_submission,outputs\reference_6348_56_stack\base_submission\task157.onnx,outputs\candidates\ref6348_equiv_optimized_stack_graphonly\base_submission\task157.onnx,1023477,1008484,-14993,857911,836161,-21750,821196,807912,-13284,464,36,True,13,4,0,424,0,0,0,True,True,True,True,27,0.0,True,
task158,base_submission,outputs\reference_6348_56_stack\base_submission\task158.onnx,,4613,4613,0,95337,95337,0,3848,3848,0,101,101,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task159,base_submission,outputs\reference_6348_56_stack\base_submission\task159.onnx,,12549,12549,0,12966,12966,0,8444,8444,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task160,base_submission,outputs\reference_6348_56_stack\base_submission\task160.onnx,,571,571,0,2362,2362,0,476,476,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task161,base_submission,outputs\reference_6348_56_stack\base_submission\task161.onnx,,389,389,0,6008,6008,0,308,308,0,18,18,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task162,base_submission,outputs\reference_6348_56_stack\base_submission\task162.onnx,,183,183,0,2268,2268,0,140,140,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task163,base_submission,outputs\reference_6348_56_stack\base_submission\task163.onnx,,9439,9439,0,13875,13875,0,7784,7784,0,22,22,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task164,base_submission,outputs\reference_6348_56_stack\base_submission\task164.onnx,,270,270,0,479,479,0,240,240,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task165,base_submission,outputs\reference_6348_56_stack\base_submission\task165.onnx,,3162,3162,0,4910,4910,0,2168,2168,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task166,base_submission,outputs\reference_6348_56_stack\base_submission\task166.onnx,,289,289,0,1628,1628,0,252,252,0,8,8,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task167,base_submission,outputs\reference_6348_56_stack\base_submission\task167.onnx,,1562,1562,0,2375,2375,0,1268,1268,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task168,base_submission,outputs\reference_6348_56_stack\base_submission\task168.onnx,,1505,1505,0,7297,7297,0,1220,1220,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task169,base_submission,outputs\reference_6348_56_stack\base_submission\task169.onnx,,4799,4799,0,23816,23816,0,4072,4072,0,71,71,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task170,base_submission,outputs\reference_6348_56_stack\base_submission\task170.onnx,,19255,19255,0,64849,64849,0,15440,15440,0,33,33,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task171,base_submission,outputs\reference_6348_56_stack\base_submission\task171.onnx,,4550,4550,0,3825,3825,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task172,base_submission,outputs\reference_6348_56_stack\base_submission\task172.onnx,,270,270,0,479,479,0,240,240,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task173,base_submission,outputs\reference_6348_56_stack\base_submission\task173.onnx,,751,751,0,10108,10108,0,535,535,0,23,23,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task174,base_submission,outputs\reference_6348_56_stack\base_submission\task174.onnx,,614,614,0,61839,61839,0,540,540,0,24,24,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task175,base_submission,outputs\reference_6348_56_stack\base_submission\task175.onnx,,13787,13760,-27,12412,12320,-92,11036,11012,-24,15,12,True,0,0,0,3,0,0,0,False,False,False,False,0,,False,validation subprocess exited 3221225620: 
task176,base_submission,outputs\reference_6348_56_stack\base_submission\task176.onnx,,696,696,0,1420,1420,0,576,576,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task177,base_submission,outputs\reference_6348_56_stack\base_submission\task177.onnx,,945,945,0,4180,4180,0,840,840,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task178,base_submission,outputs\reference_6348_56_stack\base_submission\task178.onnx,,3009,3009,0,11303,11303,0,2440,2440,0,30,30,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task179,base_submission,outputs\reference_6348_56_stack\base_submission\task179.onnx,,0,0,0,170,170,0,0,0,0,0,0,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task180,base_submission,outputs\reference_6348_56_stack\base_submission\task180.onnx,,4658,4658,0,4414,4414,0,3736,3736,0,5,5,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task181,base_submission,outputs\reference_6348_56_stack\base_submission\task181.onnx,,672,672,0,3083,3083,0,586,586,0,21,21,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task182,base_submission,outputs\reference_6348_56_stack\base_submission\task182.onnx,,2930,2930,0,70465,70465,0,1984,1984,0,57,57,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task183,base_submission,outputs\reference_6348_56_stack\base_submission\task183.onnx,,250,250,0,4645,4645,0,212,212,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task184,base_submission,outputs\reference_6348_56_stack\base_submission\task184.onnx,,250,250,0,6934,6934,0,207,207,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task185,base_submission,outputs\reference_6348_56_stack\base_submission\task185.onnx,,595,595,0,18881,18881,0,528,528,0,19,19,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task186,base_submission,outputs\reference_6348_56_stack\base_submission\task186.onnx,,1994,1994,0,2418,2418,0,1612,1612,0,8,8,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task187,base_submission,outputs\reference_6348_56_stack\base_submission\task187.onnx,,1899,1899,0,8852,8852,0,986,986,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task188,base_submission,outputs\reference_6348_56_stack\base_submission\task188.onnx,,352,352,0,4356,4356,0,304,304,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task189,base_submission,outputs\reference_6348_56_stack\base_submission\task189.onnx,,1968,1968,0,8560,8560,0,1664,1664,0,55,55,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task190,base_submission,outputs\reference_6348_56_stack\base_submission\task190.onnx,,1538,1538,0,8781,8781,0,1360,1360,0,40,40,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task191,base_submission,outputs\reference_6348_56_stack\base_submission\task191.onnx,,773,773,0,132233,132233,0,608,608,0,39,39,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task192,base_submission,outputs\reference_6348_56_stack\base_submission\task192.onnx,,327,327,0,2511,2511,0,266,266,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task193,base_submission,outputs\reference_6348_56_stack\base_submission\task193.onnx,,327,327,0,1925,1925,0,266,266,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task194,base_submission,outputs\reference_6348_56_stack\base_submission\task194.onnx,,9000,9000,0,7454,7454,0,7200,7200,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task195,base_submission,outputs\reference_6348_56_stack\base_submission\task195.onnx,,4073,4073,0,5381,5381,0,2154,2154,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task196,base_submission,outputs\reference_6348_56_stack\base_submission\task196.onnx,,431,431,0,3457,3457,0,364,364,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task197,base_submission,outputs\reference_6348_56_stack\base_submission\task197.onnx,,92,92,0,1758,1758,0,76,76,0,7,7,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task198,base_submission,outputs\reference_6348_56_stack\base_submission\task198.onnx,,2799,2799,0,6979,6979,0,1886,1886,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task199,base_submission,outputs\reference_6348_56_stack\base_submission\task199.onnx,,378,378,0,2948,2948,0,324,324,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task200,base_submission,outputs\reference_6348_56_stack\base_submission\task200.onnx,,990050,990050,0,797905,797905,0,792040,792040,0,41,41,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task201,base_submission,outputs\reference_6348_56_stack\base_submission\task201.onnx,,3246,3246,0,10924,10924,0,2314,2314,0,20,20,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task202,base_submission,outputs\reference_6348_56_stack\base_submission\task202.onnx,,50,50,0,3582,3582,0,36,36,0,5,5,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task203,base_submission,outputs\reference_6348_56_stack\base_submission\task203.onnx,,3544,3544,0,6437,6437,0,2854,2854,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task204,base_submission,outputs\reference_6348_56_stack\base_submission\task204.onnx,outputs\candidates\ref6348_equiv_optimized_stack_graphonly\base_submission\task204.onnx,3202,3202,0,5801,5766,-35,2156,2156,0,13,13,True,1,0,0,0,0,0,0,True,True,True,True,30,0.0,True,
task205,base_submission,outputs\reference_6348_56_stack\base_submission\task205.onnx,,1114,1114,0,48510,48510,0,892,892,0,58,58,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task206,base_submission,outputs\reference_6348_56_stack\base_submission\task206.onnx,,1020,1020,0,20303,20303,0,790,790,0,33,33,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task207,base_submission,outputs\reference_6348_56_stack\base_submission\task207.onnx,,307,307,0,2330,2330,0,272,272,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task208,base_submission,outputs\reference_6348_56_stack\base_submission\task208.onnx,,1806,1806,0,15885,15885,0,1284,1284,0,39,39,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task209,base_submission,outputs\reference_6348_56_stack\base_submission\task209.onnx,outputs\candidates\ref6348_equiv_optimized_stack_graphonly\base_submission\task209.onnx,1170350,144226,-1026124,1294052,349736,-944316,1032088,120320,-911768,2153,71,True,0,0,0,2082,0,0,0,True,True,True,True,28,0.0,True,
task210,base_submission,outputs\reference_6348_56_stack\base_submission\task210.onnx,,270,270,0,479,479,0,240,240,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task211,base_submission,outputs\reference_6348_56_stack\base_submission\task211.onnx,,9000,9000,0,7454,7454,0,7200,7200,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task212,base_submission,outputs\reference_6348_56_stack\base_submission\task212.onnx,,1321,1321,0,6853,6853,0,1084,1084,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task213,base_submission,outputs\reference_6348_56_stack\base_submission\task213.onnx,outputs\candidates\ref6348_equiv_optimized_stack_graphonly\base_submission\task213.onnx,660,660,0,25091,25029,-62,500,500,0,18,18,True,0,0,2,0,0,0,0,True,True,True,True,28,0.0,True,
task214,base_submission,outputs\reference_6348_56_stack\base_submission\task214.onnx,,9000,9000,0,7454,7454,0,7200,7200,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task215,base_submission,outputs\reference_6348_56_stack\base_submission\task215.onnx,,559,559,0,4015,4015,0,464,464,0,19,19,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task216,base_submission,outputs\reference_6348_56_stack\base_submission\task216.onnx,,888,888,0,20396,20396,0,788,788,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task217,base_submission,outputs\reference_6348_56_stack\base_submission\task217.onnx,,5649,5649,0,7268,7268,0,3714,3714,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task218,base_submission,outputs\reference_6348_56_stack\base_submission\task218.onnx,,328,328,0,9594,9594,0,284,284,0,21,21,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task219,base_submission,outputs\reference_6348_56_stack\base_submission\task219.onnx,,16894,16894,0,87016,87016,0,13446,13446,0,99,99,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task220,base_submission,outputs\reference_6348_56_stack\base_submission\task220.onnx,,4500,4500,0,3798,3798,0,3600,3600,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task221,base_submission,outputs\reference_6348_56_stack\base_submission\task221.onnx,,15246,15246,0,13333,13333,0,10218,10218,0,26,26,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task222,base_submission,outputs\reference_6348_56_stack\base_submission\task222.onnx,,405,405,0,2578,2578,0,318,318,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task223,base_submission,outputs\reference_6348_56_stack\base_submission\task223.onnx,,9000,9000,0,7454,7454,0,7200,7200,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task224,base_submission,outputs\reference_6348_56_stack\base_submission\task224.onnx,,1006,1006,0,6314,6314,0,824,824,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task225,base_submission,outputs\reference_6348_56_stack\base_submission\task225.onnx,,3168,3168,0,5386,5386,0,2560,2560,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task226,base_submission,outputs\reference_6348_56_stack\base_submission\task226.onnx,,867,867,0,4694,4694,0,716,716,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task227,base_submission,outputs\reference_6348_56_stack\base_submission\task227.onnx,,339,339,0,1435,1435,0,292,292,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task228,base_submission,outputs\reference_6348_56_stack\base_submission\task228.onnx,,562,562,0,4406,4406,0,484,484,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task229,base_submission,outputs\reference_6348_56_stack\base_submission\task229.onnx,,357,357,0,1735,1735,0,312,312,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task230,base_submission,outputs\reference_6348_56_stack\base_submission\task230.onnx,,4500,4500,0,3798,3798,0,3600,3600,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task231,base_submission,outputs\reference_6348_56_stack\base_submission\task231.onnx,,866,866,0,3468,3468,0,764,764,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task232,base_submission,outputs\reference_6348_56_stack\base_submission\task232.onnx,,389,389,0,2435,2435,0,320,320,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task233,base_submission,outputs\reference_6348_56_stack\base_submission\task233.onnx,outputs\candidates\ref6348_equiv_optimized_stack_graphonly\base_submission\task233.onnx,668250,661410,-6840,938710,924370,-14340,584726,578646,-6080,346,65,True,0,0,0,281,0,0,0,True,True,True,True,28,0.0,True,
task234,base_submission,outputs\reference_6348_56_stack\base_submission\task234.onnx,outputs\candidates\ref6348_equiv_optimized_stack_graphonly\base_submission\task234.onnx,4350,4347,-3,8333,8285,-48,2904,2902,-2,9,8,True,0,0,0,1,0,0,0,True,True,True,True,28,0.0,True,
task235,base_submission,outputs\reference_6348_56_stack\base_submission\task235.onnx,,750,750,0,3931,3931,0,636,636,0,19,19,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task236,base_submission,outputs\reference_6348_56_stack\base_submission\task236.onnx,,322,322,0,1511,1511,0,272,272,0,8,8,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task237,base_submission,outputs\reference_6348_56_stack\base_submission\task237.onnx,,317,317,0,2237,2237,0,276,276,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task238,base_submission,outputs\reference_6348_56_stack\base_submission\task238.onnx,,4527,4527,0,11927,11927,0,3060,3060,0,40,40,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task239,base_submission,outputs\reference_6348_56_stack\base_submission\task239.onnx,,1284,1284,0,4143,4143,0,898,898,0,19,19,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task240,base_submission,outputs\reference_6348_56_stack\base_submission\task240.onnx,,582,582,0,3953,3953,0,508,508,0,20,20,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task241,base_submission,outputs\reference_6348_56_stack\base_submission\task241.onnx,,0,0,0,170,170,0,0,0,0,0,0,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task242,base_submission,outputs\reference_6348_56_stack\base_submission\task242.onnx,,324,324,0,2031,2031,0,288,288,0,5,5,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task243,base_submission,outputs\reference_6348_56_stack\base_submission\task243.onnx,outputs\candidates\ref6348_equiv_optimized_stack_graphonly\base_submission\task243.onnx,244,154,-90,23604,23390,-214,212,132,-80,24,14,True,0,0,0,10,0,0,0,True,True,True,True,28,0.0,True,
task244,base_submission,outputs\reference_6348_56_stack\base_submission\task244.onnx,,761,761,0,6538,6538,0,676,676,0,31,31,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task245,base_submission,outputs\reference_6348_56_stack\base_submission\task245.onnx,,2537,2537,0,6141,6141,0,1540,1540,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task246,base_submission,outputs\reference_6348_56_stack\base_submission\task246.onnx,,1079,1079,0,3824,3824,0,648,648,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task247,base_submission,outputs\reference_6348_56_stack\base_submission\task247.onnx,,241,241,0,2056,2056,0,208,208,0,6,6,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task248,base_submission,outputs\reference_6348_56_stack\base_submission\task248.onnx,,270,270,0,2328,2328,0,222,222,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task249,base_submission,outputs\reference_6348_56_stack\base_submission\task249.onnx,,1699,1699,0,2901,2901,0,1376,1376,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task250,base_submission,outputs\reference_6348_56_stack\base_submission\task250.onnx,,1354,1354,0,13543,13543,0,1105,1105,0,19,19,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task251,base_submission,outputs\reference_6348_56_stack\base_submission\task251.onnx,,2871,2871,0,6906,6906,0,1952,1952,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task252,base_submission,outputs\reference_6348_56_stack\base_submission\task252.onnx,,2570,2570,0,4879,4879,0,2084,2084,0,19,19,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task253,base_submission,outputs\reference_6348_56_stack\base_submission\task253.onnx,,2407,2407,0,3510,3510,0,1968,1968,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task254,base_submission,outputs\reference_6348_56_stack\base_submission\task254.onnx,,1086,1086,0,6052,6052,0,928,928,0,27,27,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task255,base_submission,outputs\reference_6348_56_stack\base_submission\task255.onnx,,58680,58680,0,106804,106804,0,40980,40980,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task256,base_submission,outputs\reference_6348_56_stack\base_submission\task256.onnx,,6313,6313,0,8793,8793,0,5072,5072,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task257,base_submission,outputs\reference_6348_56_stack\base_submission\task257.onnx,,409,409,0,1669,1669,0,356,356,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task258,base_submission,outputs\reference_6348_56_stack\base_submission\task258.onnx,,4550,4550,0,3836,3836,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task259,base_submission,outputs\reference_6348_56_stack\base_submission\task259.onnx,,382,382,0,3882,3882,0,332,332,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task260,base_submission,outputs\reference_6348_56_stack\base_submission\task260.onnx,,778,778,0,3320,3320,0,636,636,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task261,base_submission,outputs\reference_6348_56_stack\base_submission\task261.onnx,,1000,1000,0,995,995,0,800,800,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task262,base_submission,outputs\reference_6348_56_stack\base_submission\task262.onnx,,253,253,0,1329,1329,0,224,224,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task263,base_submission,outputs\reference_6348_56_stack\base_submission\task263.onnx,,456,456,0,10867,10867,0,404,404,0,27,27,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task264,base_submission,outputs\reference_6348_56_stack\base_submission\task264.onnx,,3234,3234,0,10074,10074,0,2382,2382,0,38,38,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task265,base_submission,outputs\reference_6348_56_stack\base_submission\task265.onnx,,513,513,0,3110,3110,0,382,382,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task266,base_submission,outputs\reference_6348_56_stack\base_submission\task266.onnx,,4550,4550,0,3825,3825,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task267,base_submission,outputs\reference_6348_56_stack\base_submission\task267.onnx,,591,591,0,1624,1624,0,496,496,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task268,base_submission,outputs\reference_6348_56_stack\base_submission\task268.onnx,,791,791,0,19789,19789,0,692,692,0,30,30,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task269,base_submission,outputs\reference_6348_56_stack\base_submission\task269.onnx,,568,568,0,3349,3349,0,472,472,0,18,18,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task270,base_submission,outputs\reference_6348_56_stack\base_submission\task270.onnx,,2660,2660,0,10862,10862,0,2160,2160,0,21,21,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task271,base_submission,outputs\reference_6348_56_stack\base_submission\task271.onnx,,439,439,0,1993,1993,0,376,376,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task272,base_submission,outputs\reference_6348_56_stack\base_submission\task272.onnx,,4550,4550,0,3825,3825,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task273,base_submission,outputs\reference_6348_56_stack\base_submission\task273.onnx,,270,270,0,2414,2414,0,233,233,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task274,base_submission,outputs\reference_6348_56_stack\base_submission\task274.onnx,,2057,2057,0,3619,3619,0,1668,1668,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task275,base_submission,outputs\reference_6348_56_stack\base_submission\task275.onnx,,8736,8736,0,24193,24193,0,5962,5962,0,27,27,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
