task_id,lane,source_model_path,output_model_path,source_estimated_cost,output_estimated_cost,estimated_cost_delta,source_file_size_bytes,output_file_size_bytes,file_size_delta,source_initializer_bytes,output_initializer_bytes,initializer_bytes_delta,source_initializer_count,output_initializer_count,changed,removed_dead_nodes,removed_unused_initializers,removed_unused_value_info,deduplicated_initializers,constant_gather_tables_pruned,constant_gather_rows_removed,constant_gather_bytes_removed,checker_passed,forbidden_ops_passed,static_shapes_passed,equivalence_passed,equivalence_inputs_checked,equivalence_max_abs_diff,candidate_valid,failure_reason
task067,overrides,outputs\current_6352_53_stack\overrides\task067.onnx,outputs\candidates\current_6352_53_noop_node_prune\task067_overrides_NoopNodePruned.onnx,315,315,0,892,892,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task068,overrides,outputs\current_6352_53_stack\overrides\task068.onnx,outputs\candidates\current_6352_53_noop_node_prune\task068_overrides_NoopNodePruned.onnx,12589,12589,0,1602,1602,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task069,overrides,outputs\current_6352_53_stack\overrides\task069.onnx,outputs\candidates\current_6352_53_noop_node_prune\task069_overrides_NoopNodePruned.onnx,70246,70246,0,30370,30370,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task070,overrides,outputs\current_6352_53_stack\overrides\task070.onnx,outputs\candidates\current_6352_53_noop_node_prune\task070_overrides_NoopNodePruned.onnx,66138,66138,0,11844,11844,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task071,overrides,outputs\current_6352_53_stack\overrides\task071.onnx,outputs\candidates\current_6352_53_noop_node_prune\task071_overrides_NoopNodePruned.onnx,72044,72040,-4,7954,7896,-58,,,,,,True,,,,,,,,True,True,True,not_run,,,True,"{""removed_arithmetic"": 0, ""removed_cast"": 0, ""removed_identity"": 0, ""removed_nodes"": 2, ""removed_reshape"": 2, ""removed_transpose"": 0, ""terminal_rewrites"": 0}"
task072,overrides,outputs\current_6352_53_stack\overrides\task072.onnx,outputs\candidates\current_6352_53_noop_node_prune\task072_overrides_NoopNodePruned.onnx,1309,1309,0,1289,1289,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task073,overrides,outputs\current_6352_53_stack\overrides\task073.onnx,outputs\candidates\current_6352_53_noop_node_prune\task073_overrides_NoopNodePruned.onnx,300,300,0,1397,1397,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task074,overrides,outputs\current_6352_53_stack\overrides\task074.onnx,outputs\candidates\current_6352_53_noop_node_prune\task074_overrides_NoopNodePruned.onnx,21825,21825,0,1824,1824,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task075,overrides,outputs\current_6352_53_stack\overrides\task075.onnx,outputs\candidates\current_6352_53_noop_node_prune\task075_overrides_NoopNodePruned.onnx,18591,18591,0,1534,1534,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task076,overrides,outputs\current_6352_53_stack\overrides\task076.onnx,outputs\candidates\current_6352_53_noop_node_prune\task076_overrides_NoopNodePruned.onnx,79964,79948,-16,54163,54103,-60,,,,,,True,,,,,,,,True,True,True,not_run,,,True,"{""removed_arithmetic"": 0, ""removed_cast"": 0, ""removed_identity"": 0, ""removed_nodes"": 2, ""removed_reshape"": 2, ""removed_transpose"": 0, ""terminal_rewrites"": 0}"
task077,overrides,outputs\current_6352_53_stack\overrides\task077.onnx,outputs\candidates\current_6352_53_noop_node_prune\task077_overrides_NoopNodePruned.onnx,97307,97242,-65,25987,25714,-273,,,,,,True,,,,,,,,True,True,True,not_run,,,True,"{""removed_arithmetic"": 0, ""removed_cast"": 0, ""removed_identity"": 0, ""removed_nodes"": 8, ""removed_reshape"": 8, ""removed_transpose"": 0, ""terminal_rewrites"": 0}"
task078,overrides,outputs\current_6352_53_stack\overrides\task078.onnx,outputs\candidates\current_6352_53_noop_node_prune\task078_overrides_NoopNodePruned.onnx,11496,11496,0,1974,1974,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task079,overrides,outputs\current_6352_53_stack\overrides\task079.onnx,outputs\candidates\current_6352_53_noop_node_prune\task079_overrides_NoopNodePruned.onnx,21383,21383,0,2695,2695,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task080,overrides,outputs\current_6352_53_stack\overrides\task080.onnx,outputs\candidates\current_6352_53_noop_node_prune\task080_overrides_NoopNodePruned.onnx,41855,41855,0,10133,10133,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task081,overrides,outputs\current_6352_53_stack\overrides\task081.onnx,outputs\candidates\current_6352_53_noop_node_prune\task081_overrides_NoopNodePruned.onnx,2307,2307,0,3749,3749,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task082,overrides,outputs\current_6352_53_stack\overrides\task082.onnx,outputs\candidates\current_6352_53_noop_node_prune\task082_overrides_NoopNodePruned.onnx,9716,9716,0,1638,1638,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task083,overrides,outputs\current_6352_53_stack\overrides\task083.onnx,outputs\candidates\current_6352_53_noop_node_prune\task083_overrides_NoopNodePruned.onnx,1800,1800,0,7454,7454,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task084,overrides,outputs\current_6352_53_stack\overrides\task084.onnx,outputs\candidates\current_6352_53_noop_node_prune\task084_overrides_NoopNodePruned.onnx,19513,19513,0,2820,2820,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task085,overrides,outputs\current_6352_53_stack\overrides\task085.onnx,outputs\candidates\current_6352_53_noop_node_prune\task085_overrides_NoopNodePruned.onnx,47617,47617,0,17531,17531,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task086,overrides,outputs\current_6352_53_stack\overrides\task086.onnx,outputs\candidates\current_6352_53_noop_node_prune\task086_overrides_NoopNodePruned.onnx,24705,24705,0,3120,3120,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task087,overrides,outputs\current_6352_53_stack\overrides\task087.onnx,outputs\candidates\current_6352_53_noop_node_prune\task087_overrides_NoopNodePruned.onnx,368,368,0,394,394,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task088,overrides,outputs\current_6352_53_stack\overrides\task088.onnx,outputs\candidates\current_6352_53_noop_node_prune\task088_overrides_NoopNodePruned.onnx,69818,69818,0,4006,4006,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task089,overrides,outputs\current_6352_53_stack\overrides\task089.onnx,outputs\candidates\current_6352_53_noop_node_prune\task089_overrides_NoopNodePruned.onnx,46154,46154,0,10554,10554,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task090,overrides,outputs\current_6352_53_stack\overrides\task090.onnx,outputs\candidates\current_6352_53_noop_node_prune\task090_overrides_NoopNodePruned.onnx,61418,61418,0,3784,3784,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task091,overrides,outputs\current_6352_53_stack\overrides\task091.onnx,outputs\candidates\current_6352_53_noop_node_prune\task091_overrides_NoopNodePruned.onnx,51406,51406,0,3325,3325,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task092,overrides,outputs\current_6352_53_stack\overrides\task092.onnx,outputs\candidates\current_6352_53_noop_node_prune\task092_overrides_NoopNodePruned.onnx,46141,46141,0,2577,2577,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task093,overrides,outputs\current_6352_53_stack\overrides\task093.onnx,outputs\candidates\current_6352_53_noop_node_prune\task093_overrides_NoopNodePruned.onnx,15458,15458,0,6234,6234,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task094,overrides,outputs\current_6352_53_stack\overrides\task094.onnx,outputs\candidates\current_6352_53_noop_node_prune\task094_overrides_NoopNodePruned.onnx,10227,10227,0,3478,3478,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task095,overrides,outputs\current_6352_53_stack\overrides\task095.onnx,outputs\candidates\current_6352_53_noop_node_prune\task095_overrides_NoopNodePruned.onnx,900,900,0,3797,3797,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task096,overrides,outputs\current_6352_53_stack\overrides\task096.onnx,outputs\candidates\current_6352_53_noop_node_prune\task096_overrides_NoopNodePruned.onnx,139946,139946,0,11980,11980,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task097,overrides,outputs\current_6352_53_stack\overrides\task097.onnx,outputs\candidates\current_6352_53_noop_node_prune\task097_overrides_NoopNodePruned.onnx,53706,53706,0,1475,1475,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task098,overrides,outputs\current_6352_53_stack\overrides\task098.onnx,outputs\candidates\current_6352_53_noop_node_prune\task098_overrides_NoopNodePruned.onnx,910,910,0,3836,3836,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task099,overrides,outputs\current_6352_53_stack\overrides\task099.onnx,outputs\candidates\current_6352_53_noop_node_prune\task099_overrides_NoopNodePruned.onnx,3510,3510,0,14222,14222,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task100,overrides,outputs\current_6352_53_stack\overrides\task100.onnx,outputs\candidates\current_6352_53_noop_node_prune\task100_overrides_NoopNodePruned.onnx,6536,6536,0,4954,4954,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task101,overrides,outputs\current_6352_53_stack\overrides\task101.onnx,outputs\candidates\current_6352_53_noop_node_prune\task101_overrides_NoopNodePruned.onnx,173305,173288,-17,33885,33702,-183,,,,,,True,,,,,,,,True,True,True,not_run,,,True,"{""removed_arithmetic"": 2, ""removed_cast"": 0, ""removed_identity"": 0, ""removed_nodes"": 2, ""removed_reshape"": 0, ""removed_transpose"": 0, ""terminal_rewrites"": 0}"
task102,overrides,outputs\current_6352_53_stack\overrides\task102.onnx,outputs\candidates\current_6352_53_noop_node_prune\task102_overrides_NoopNodePruned.onnx,11239,11239,0,4821,4821,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task103,overrides,outputs\current_6352_53_stack\overrides\task103.onnx,outputs\candidates\current_6352_53_noop_node_prune\task103_overrides_NoopNodePruned.onnx,189,189,0,927,927,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task104,overrides,outputs\current_6352_53_stack\overrides\task104.onnx,outputs\candidates\current_6352_53_noop_node_prune\task104_overrides_NoopNodePruned.onnx,3682,3682,0,3505,3505,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task105,overrides,outputs\current_6352_53_stack\overrides\task105.onnx,outputs\candidates\current_6352_53_noop_node_prune\task105_overrides_NoopNodePruned.onnx,7055,7055,0,8053,8053,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task106,overrides,outputs\current_6352_53_stack\overrides\task106.onnx,outputs\candidates\current_6352_53_noop_node_prune\task106_overrides_NoopNodePruned.onnx,1164,1164,0,2939,2939,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task107,overrides,outputs\current_6352_53_stack\overrides\task107.onnx,outputs\candidates\current_6352_53_noop_node_prune\task107_overrides_NoopNodePruned.onnx,72651,72651,0,30216,30216,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task108,overrides,outputs\current_6352_53_stack\overrides\task108.onnx,outputs\candidates\current_6352_53_noop_node_prune\task108_overrides_NoopNodePruned.onnx,1800,1800,0,7454,7454,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task109,overrides,outputs\current_6352_53_stack\overrides\task109.onnx,outputs\candidates\current_6352_53_noop_node_prune\task109_overrides_NoopNodePruned.onnx,83822,83822,0,3980,3980,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task110,overrides,outputs\current_6352_53_stack\overrides\task110.onnx,outputs\candidates\current_6352_53_noop_node_prune\task110_overrides_NoopNodePruned.onnx,100383,100383,0,20499,20499,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task111,overrides,outputs\current_6352_53_stack\overrides\task111.onnx,outputs\candidates\current_6352_53_noop_node_prune\task111_overrides_NoopNodePruned.onnx,797,797,0,1499,1499,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task112,overrides,outputs\current_6352_53_stack\overrides\task112.onnx,outputs\candidates\current_6352_53_noop_node_prune\task112_overrides_NoopNodePruned.onnx,59270,59270,0,3987,3987,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task113,overrides,outputs\current_6352_53_stack\overrides\task113.onnx,outputs\candidates\current_6352_53_noop_node_prune\task113_overrides_NoopNodePruned.onnx,30,30,0,499,499,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task114,overrides,outputs\current_6352_53_stack\overrides\task114.onnx,outputs\candidates\current_6352_53_noop_node_prune\task114_overrides_NoopNodePruned.onnx,1249,1249,0,4671,4671,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task115,overrides,outputs\current_6352_53_stack\overrides\task115.onnx,outputs\candidates\current_6352_53_noop_node_prune\task115_overrides_NoopNodePruned.onnx,4119,4119,0,3952,3952,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task116,overrides,outputs\current_6352_53_stack\overrides\task116.onnx,outputs\candidates\current_6352_53_noop_node_prune\task116_overrides_NoopNodePruned.onnx,30,30,0,479,479,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task117,overrides,outputs\current_6352_53_stack\overrides\task117.onnx,outputs\candidates\current_6352_53_noop_node_prune\task117_overrides_NoopNodePruned.onnx,17683,17683,0,7552,7552,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task118,overrides,outputs\current_6352_53_stack\overrides\task118.onnx,outputs\candidates\current_6352_53_noop_node_prune\task118_overrides_NoopNodePruned.onnx,105444,105444,0,4327,4327,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task119,overrides,outputs\current_6352_53_stack\overrides\task119.onnx,outputs\candidates\current_6352_53_noop_node_prune\task119_overrides_NoopNodePruned.onnx,15195,15195,0,12826,12826,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task120,overrides,outputs\current_6352_53_stack\overrides\task120.onnx,outputs\candidates\current_6352_53_noop_node_prune\task120_overrides_NoopNodePruned.onnx,910,910,0,3836,3836,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task121,overrides,outputs\current_6352_53_stack\overrides\task121.onnx,outputs\candidates\current_6352_53_noop_node_prune\task121_overrides_NoopNodePruned.onnx,6530,6530,0,3339,3339,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task122,overrides,outputs\current_6352_53_stack\overrides\task122.onnx,outputs\candidates\current_6352_53_noop_node_prune\task122_overrides_NoopNodePruned.onnx,2510,2510,0,10236,10236,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task123,overrides,outputs\current_6352_53_stack\overrides\task123.onnx,outputs\candidates\current_6352_53_noop_node_prune\task123_overrides_NoopNodePruned.onnx,4103,4103,0,9379,9379,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task124,overrides,outputs\current_6352_53_stack\overrides\task124.onnx,outputs\candidates\current_6352_53_noop_node_prune\task124_overrides_NoopNodePruned.onnx,10873,10873,0,3839,3839,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task125,overrides,outputs\current_6352_53_stack\overrides\task125.onnx,outputs\candidates\current_6352_53_noop_node_prune\task125_overrides_NoopNodePruned.onnx,13416,13416,0,3012,3012,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task126,overrides,outputs\current_6352_53_stack\overrides\task126.onnx,outputs\candidates\current_6352_53_noop_node_prune\task126_overrides_NoopNodePruned.onnx,68085,68085,0,2121,2121,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task127,overrides,outputs\current_6352_53_stack\overrides\task127.onnx,outputs\candidates\current_6352_53_noop_node_prune\task127_overrides_NoopNodePruned.onnx,900,900,0,3772,3772,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task128,overrides,outputs\current_6352_53_stack\overrides\task128.onnx,outputs\candidates\current_6352_53_noop_node_prune\task128_overrides_NoopNodePruned.onnx,95024,95024,0,2394,2394,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task129,overrides,outputs\current_6352_53_stack\overrides\task129.onnx,outputs\candidates\current_6352_53_noop_node_prune\task129_overrides_NoopNodePruned.onnx,466,466,0,606,606,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
task130,overrides,outputs\current_6352_53_stack\overrides\task130.onnx,outputs\candidates\current_6352_53_noop_node_prune\task130_overrides_NoopNodePruned.onnx,4146,4146,0,581,581,0,,,,,,False,,,,,,,,False,False,False,not_run,,,False,no exact no-op nodes found
