task_id,lane,source_model_path,output_model_path,source_estimated_cost,output_estimated_cost,estimated_cost_delta,source_file_size_bytes,output_file_size_bytes,file_size_delta,source_initializer_bytes,output_initializer_bytes,initializer_bytes_delta,source_initializer_count,output_initializer_count,changed,removed_dead_nodes,removed_unused_initializers,removed_unused_value_info,deduplicated_initializers,constant_gather_tables_pruned,constant_gather_rows_removed,constant_gather_bytes_removed,checker_passed,forbidden_ops_passed,static_shapes_passed,equivalence_passed,equivalence_inputs_checked,equivalence_max_abs_diff,candidate_valid,failure_reason
task299,overrides,outputs\current_6352_53_stack\overrides\task299.onnx,,342,342,0,1405,1405,0,280,280,0,8,8,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task300,overrides,outputs\current_6352_53_stack\overrides\task300.onnx,,852,852,0,4454,4454,0,744,744,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task301,overrides,outputs\current_6352_53_stack\overrides\task301.onnx,,906,906,0,3697,3697,0,798,798,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task302,overrides,outputs\current_6352_53_stack\overrides\task302.onnx,,180,180,0,4372,4372,0,160,160,0,4,4,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task303,overrides,outputs\current_6352_53_stack\overrides\task303.onnx,,40,40,0,1120,1120,0,27,27,0,4,4,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task304,overrides,outputs\current_6352_53_stack\overrides\task304.onnx,,271,271,0,1879,1879,0,236,236,0,8,8,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task305,overrides,outputs\current_6352_53_stack\overrides\task305.onnx,,1452,1452,0,1865,1865,0,1168,1168,0,4,4,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task306,overrides,outputs\current_6352_53_stack\overrides\task306.onnx,,605,605,0,4101,4101,0,537,537,0,31,31,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task307,overrides,outputs\current_6352_53_stack\overrides\task307.onnx,,200,200,0,387,387,0,160,160,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task308,overrides,outputs\current_6352_53_stack\overrides\task308.onnx,,593,593,0,3875,3875,0,492,492,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task309,overrides,outputs\current_6352_53_stack\overrides\task309.onnx,,90,90,0,217,217,0,80,80,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task310,overrides,outputs\current_6352_53_stack\overrides\task310.onnx,,955,955,0,3379,3379,0,789,789,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task311,overrides,outputs\current_6352_53_stack\overrides\task311.onnx,,270,270,0,479,479,0,240,240,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task312,overrides,outputs\current_6352_53_stack\overrides\task312.onnx,,171,171,0,1202,1202,0,152,152,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task313,overrides,outputs\current_6352_53_stack\overrides\task313.onnx,,1437,1437,0,3668,3668,0,1270,1270,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task314,overrides,outputs\current_6352_53_stack\overrides\task314.onnx,,2500,2500,0,2225,2225,0,2000,2000,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task315,overrides,outputs\current_6352_53_stack\overrides\task315.onnx,,307,307,0,1461,1461,0,268,268,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task316,overrides,outputs\current_6352_53_stack\overrides\task316.onnx,,866,866,0,5631,5631,0,712,712,0,18,18,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task317,overrides,outputs\current_6352_53_stack\overrides\task317.onnx,,4500,4500,0,3798,3798,0,3600,3600,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task318,overrides,outputs\current_6352_53_stack\overrides\task318.onnx,,3,3,0,708,708,0,2,2,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task319,overrides,outputs\current_6352_53_stack\overrides\task319.onnx,,741,741,0,7991,7991,0,640,640,0,24,24,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task320,overrides,outputs\current_6352_53_stack\overrides\task320.onnx,,485,485,0,1258,1258,0,352,352,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task321,overrides,outputs\current_6352_53_stack\overrides\task321.onnx,,189,189,0,2349,2349,0,154,154,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task322,overrides,outputs\current_6352_53_stack\overrides\task322.onnx,,2550,2550,0,2222,2222,0,2040,2040,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task323,overrides,outputs\current_6352_53_stack\overrides\task323.onnx,,2055,2055,0,2479,2479,0,1410,1410,0,5,5,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task324,overrides,outputs\current_6352_53_stack\overrides\task324.onnx,,4658,4658,0,7375,7375,0,3122,3122,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task325,overrides,outputs\current_6352_53_stack\overrides\task325.onnx,,3996,3996,0,5072,5072,0,2094,2094,0,22,22,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task326,overrides,outputs\current_6352_53_stack\overrides\task326.onnx,,0,0,0,251,251,0,0,0,0,0,0,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task327,overrides,outputs\current_6352_53_stack\overrides\task327.onnx,,126,126,0,2321,2321,0,104,104,0,8,8,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task328,overrides,outputs\current_6352_53_stack\overrides\task328.onnx,,9012,9012,0,10787,10787,0,5126,5126,0,25,25,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task329,overrides,outputs\current_6352_53_stack\overrides\task329.onnx,,282,282,0,1652,1652,0,236,236,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task330,overrides,outputs\current_6352_53_stack\overrides\task330.onnx,,5579,5579,0,7080,7080,0,4446,4446,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task331,overrides,outputs\current_6352_53_stack\overrides\task331.onnx,,4550,4550,0,3836,3836,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task332,overrides,outputs\current_6352_53_stack\overrides\task332.onnx,,905,905,0,3685,3685,0,741,741,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task333,overrides,outputs\current_6352_53_stack\overrides\task333.onnx,,821,821,0,3323,3323,0,676,676,0,21,21,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task334,overrides,outputs\current_6352_53_stack\overrides\task334.onnx,,165,165,0,889,889,0,128,128,0,5,5,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task335,overrides,outputs\current_6352_53_stack\overrides\task335.onnx,,477,477,0,3440,3440,0,384,384,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task336,overrides,outputs\current_6352_53_stack\overrides\task336.onnx,,1640,1640,0,6455,6455,0,1378,1378,0,35,35,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task337,overrides,outputs\current_6352_53_stack\overrides\task337.onnx,,90,90,0,159,159,0,80,80,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task338,overrides,outputs\current_6352_53_stack\overrides\task338.onnx,,6426,6426,0,8884,8884,0,4610,4610,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task339,overrides,outputs\current_6352_53_stack\overrides\task339.onnx,,468,468,0,1588,1588,0,360,360,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task340,overrides,outputs\current_6352_53_stack\overrides\task340.onnx,,692,692,0,4098,4098,0,530,530,0,25,25,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task341,overrides,outputs\current_6352_53_stack\overrides\task341.onnx,,2523,2523,0,12100,12100,0,2234,2234,0,52,52,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task342,overrides,outputs\current_6352_53_stack\overrides\task342.onnx,,284,284,0,2836,2836,0,227,227,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task343,overrides,outputs\current_6352_53_stack\overrides\task343.onnx,,1992,1992,0,6403,6403,0,1744,1744,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task344,overrides,outputs\current_6352_53_stack\overrides\task344.onnx,,4550,4550,0,3851,3851,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task345,overrides,outputs\current_6352_53_stack\overrides\task345.onnx,,5898,5898,0,10079,10079,0,4042,4042,0,23,23,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task346,overrides,outputs\current_6352_53_stack\overrides\task346.onnx,,191,191,0,1781,1781,0,168,168,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task347,overrides,outputs\current_6352_53_stack\overrides\task347.onnx,,235,235,0,1132,1132,0,200,200,0,6,6,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task348,overrides,outputs\current_6352_53_stack\overrides\task348.onnx,,463,463,0,1950,1950,0,324,324,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task349,overrides,outputs\current_6352_53_stack\overrides\task349.onnx,,9921,9921,0,8427,8427,0,6342,6342,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task350,overrides,outputs\current_6352_53_stack\overrides\task350.onnx,,230,230,0,1984,1984,0,200,200,0,6,6,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task351,overrides,outputs\current_6352_53_stack\overrides\task351.onnx,,354,354,0,3049,3049,0,314,314,0,7,7,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task352,overrides,outputs\current_6352_53_stack\overrides\task352.onnx,,4550,4550,0,3851,3851,0,3640,3640,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task353,overrides,outputs\current_6352_53_stack\overrides\task353.onnx,,745,745,0,3244,3244,0,520,520,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task354,overrides,outputs\current_6352_53_stack\overrides\task354.onnx,,612,612,0,2710,2710,0,465,465,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task355,overrides,outputs\current_6352_53_stack\overrides\task355.onnx,,437,437,0,3971,3971,0,348,348,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task356,overrides,outputs\current_6352_53_stack\overrides\task356.onnx,,389,389,0,2324,2324,0,268,268,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task357,overrides,outputs\current_6352_53_stack\overrides\task357.onnx,,257,257,0,1767,1767,0,217,217,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task358,overrides,outputs\current_6352_53_stack\overrides\task358.onnx,outputs\candidates\current_6352_53_graphonly\overrides\task358.onnx,1121,1112,-9,3861,3841,-20,900,892,-8,20,19,True,0,1,0,0,0,0,0,True,True,True,True,0,,True,
task359,overrides,outputs\current_6352_53_stack\overrides\task359.onnx,,117,117,0,1305,1305,0,104,104,0,4,4,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task360,overrides,outputs\current_6352_53_stack\overrides\task360.onnx,,228,228,0,1753,1753,0,202,202,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task361,overrides,outputs\current_6352_53_stack\overrides\task361.onnx,,1493,1493,0,4414,4414,0,1217,1217,0,20,20,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task362,overrides,outputs\current_6352_53_stack\overrides\task362.onnx,,261,261,0,1696,1696,0,216,216,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task363,overrides,outputs\current_6352_53_stack\overrides\task363.onnx,,4966,4966,0,5984,5984,0,3346,3346,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task364,overrides,outputs\current_6352_53_stack\overrides\task364.onnx,,5120,5120,0,10636,10636,0,3718,3718,0,23,23,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task365,overrides,outputs\current_6352_53_stack\overrides\task365.onnx,,356,356,0,9873,9873,0,301,301,0,17,17,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task366,overrides,outputs\current_6352_53_stack\overrides\task366.onnx,,7959,7959,0,26447,26447,0,6516,6516,0,43,43,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task367,overrides,outputs\current_6352_53_stack\overrides\task367.onnx,,722,722,0,6218,6218,0,578,578,0,27,27,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task368,overrides,outputs\current_6352_53_stack\overrides\task368.onnx,,540,540,0,3406,3406,0,456,456,0,25,25,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task369,overrides,outputs\current_6352_53_stack\overrides\task369.onnx,,498,498,0,3315,3315,0,368,368,0,11,11,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task370,overrides,outputs\current_6352_53_stack\overrides\task370.onnx,,14579,14579,0,41995,41995,0,12122,12122,0,54,54,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task371,overrides,outputs\current_6352_53_stack\overrides\task371.onnx,,1333,1333,0,3031,3031,0,1084,1084,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task372,overrides,outputs\current_6352_53_stack\overrides\task372.onnx,,111,111,0,644,644,0,98,98,0,8,8,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task373,overrides,outputs\current_6352_53_stack\overrides\task373.onnx,,197,197,0,509,509,0,164,164,0,3,3,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task374,overrides,outputs\current_6352_53_stack\overrides\task374.onnx,,588,588,0,5300,5300,0,454,454,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task375,overrides,outputs\current_6352_53_stack\overrides\task375.onnx,,476,476,0,2267,2267,0,396,396,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task376,overrides,outputs\current_6352_53_stack\overrides\task376.onnx,,536,536,0,3971,3971,0,386,386,0,15,15,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task377,overrides,outputs\current_6352_53_stack\overrides\task377.onnx,,4672,4672,0,10778,10778,0,4139,4139,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task378,overrides,outputs\current_6352_53_stack\overrides\task378.onnx,,384,384,0,5481,5481,0,308,308,0,16,16,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task379,overrides,outputs\current_6352_53_stack\overrides\task379.onnx,,5364,5364,0,13402,13402,0,3634,3634,0,29,29,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task380,overrides,outputs\current_6352_53_stack\overrides\task380.onnx,,72,72,0,396,396,0,64,64,0,4,4,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task381,overrides,outputs\current_6352_53_stack\overrides\task381.onnx,,544,544,0,2624,2624,0,398,398,0,9,9,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task382,overrides,outputs\current_6352_53_stack\overrides\task382.onnx,,538,538,0,6786,6786,0,439,439,0,23,23,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task383,overrides,outputs\current_6352_53_stack\overrides\task383.onnx,,3446,3446,0,7327,7327,0,2394,2394,0,24,24,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task384,overrides,outputs\current_6352_53_stack\overrides\task384.onnx,,954,954,0,3341,3341,0,848,848,0,13,13,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task385,overrides,outputs\current_6352_53_stack\overrides\task385.onnx,,270,270,0,175,175,0,240,240,0,1,1,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task386,overrides,outputs\current_6352_53_stack\overrides\task386.onnx,,235,235,0,1175,1175,0,200,200,0,6,6,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task387,overrides,outputs\current_6352_53_stack\overrides\task387.onnx,,168,168,0,3910,3910,0,91,91,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task388,overrides,outputs\current_6352_53_stack\overrides\task388.onnx,,1512,1512,0,6536,6536,0,1326,1326,0,32,32,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task389,overrides,outputs\current_6352_53_stack\overrides\task389.onnx,,7550,7550,0,6222,6222,0,6040,6040,0,2,2,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task390,overrides,outputs\current_6352_53_stack\overrides\task390.onnx,,3123,3123,0,5953,5953,0,2156,2156,0,10,10,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task391,overrides,outputs\current_6352_53_stack\overrides\task391.onnx,,245,245,0,2841,2841,0,216,216,0,12,12,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task392,overrides,outputs\current_6352_53_stack\overrides\task392.onnx,,7488,7488,0,8330,8330,0,5390,5390,0,35,35,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task393,overrides,outputs\current_6352_53_stack\overrides\task393.onnx,,63,63,0,1610,1610,0,54,54,0,8,8,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task394,overrides,outputs\current_6352_53_stack\overrides\task394.onnx,,309,309,0,3787,3787,0,274,274,0,14,14,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task395,overrides,outputs\current_6352_53_stack\overrides\task395.onnx,,235,235,0,1175,1175,0,200,200,0,6,6,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task396,overrides,outputs\current_6352_53_stack\overrides\task396.onnx,,3824,3824,0,9316,9316,0,2710,2710,0,39,39,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task397,overrides,outputs\current_6352_53_stack\overrides\task397.onnx,,399,399,0,6856,6856,0,312,312,0,28,28,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task398,overrides,outputs\current_6352_53_stack\overrides\task398.onnx,,6714,6714,0,8682,8682,0,5952,5952,0,26,26,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task399,overrides,outputs\current_6352_53_stack\overrides\task399.onnx,,1360,1360,0,1744,1744,0,1088,1088,0,3,3,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
task400,overrides,outputs\current_6352_53_stack\overrides\task400.onnx,,345,345,0,3021,3021,0,306,306,0,6,6,False,0,0,0,0,0,0,0,True,True,True,True,0,,False,
