task_id,ref6275_valid_structural,ref6275_params,ref6275_memory_bytes,ref6275_estimated_cost,ref6275_estimated_score,ref6275_file_size_bytes,ref6275_file_size_ok,ref6275_node_count,ref6275_initializer_count,ref6275_forbidden_ops,ref6275_unused_initializer_count,ref6275_unused_initializer_params,ref6275_duplicate_group_count,ref6275_duplicate_saved_params,ref6275_sha256,current_valid_structural,current_params,current_memory_bytes,current_estimated_cost,current_estimated_score,current_file_size_bytes,current_file_size_ok,current_node_count,current_initializer_count,current_forbidden_ops,current_unused_initializer_count,current_unused_initializer_params,current_duplicate_group_count,current_duplicate_saved_params,current_sha256,same_sha256,cost_delta_ref_minus_current,score_delta_ref_minus_current,file_delta_ref_minus_current,cheaper_source_by_cost
task147,True,910,3640,4550,16.577117488055002,3825,True,1,2,,0,0,0,0,e65dc2d49c2dd32775575699e73cb1ad0aca1fcca0a87fcec26127b52f631670,True,910,3640,4550,16.577117488055002,3825,True,1,2,,0,0,0,0,e65dc2d49c2dd32775575699e73cb1ad0aca1fcca0a87fcec26127b52f631670,True,0,0.0,0,tie
task148,True,353,868,1221,17.892574525889295,6750,True,110,16,,0,0,0,0,977766efe15f7fabde643b68e24ea47cc5d9069210a295f8ba0c7ab3a2f5b9de,True,353,1520,1873,17.46470329755591,10573,True,107,16,,0,0,0,0,83bc09dcaea8524df3a4528943965a79d9f6165f72790b1291c63eb4f5449483,False,-652,0.42787122833338387,-3823,ref6275
task149,True,91,364,455,18.87970258104905,859,True,4,2,,0,0,0,0,f868e04b59ba1d62bada5f98a863145ecfac9cc5e5159b900910227e306b14a9,True,44,188,232,19.55326262833369,1404,True,13,7,,0,0,0,0,3137da6fb944a3bb6e03884efc695345a045254de6a366510505b2221d175600,False,223,-0.6735600472846421,-545,current
task150,True,36,160,196,19.721885340769482,618,True,10,6,,0,0,0,0,47b346b656b3d784c863b8085f5fb0211a69cda64f25a8b568506cd6587b7235,True,34,268,302,19.28957298262513,1320,True,12,5,,0,0,0,0,f71f8f27cc25e1aa6973389c92e271a78520e281b04a1e91e6b1c5ca1fbf4d48,False,-106,0.4323123581443511,-702,ref6275
task151,True,910,3640,4550,16.577117488055002,3880,True,1,2,,0,0,0,0,265a8eb2b997ae3dae68af150413ae0c0301bc004251e92a8beb0dc79bd2e36b,True,85,440,525,18.736601737408378,2352,True,20,14,,0,0,0,0,5cde735eb19c85dcdb2899bbfbebf957214f3c4a0c1820cb4b3ad058cccdc80e,False,4025,-2.159484249353376,1528,current
task152,True,1800,7200,9000,15.895020143681643,7454,True,1,1,,0,0,0,0,b525fbe662a950ccba343052e36da4678bbd57b9039d4f6c5a15f3c0a16fd54a,True,1800,7200,9000,15.895020143681643,7454,True,1,1,,0,0,0,0,b525fbe662a950ccba343052e36da4678bbd57b9039d4f6c5a15f3c0a16fd54a,True,0,0.0,0,tie
task153,True,181,968,1149,17.953352722151244,11725,True,107,45,,0,0,0,0,1541efbf7c65a0ce7751c3de55ca830c1e3be72c892907d1be799b88a93ccbdd,True,656,2664,3320,16.892279938089466,799256,True,14744,97,,0,0,0,0,ab588088c71ac545db11f45dea40fe2fd664fd47127c197929a49aa22bb9a2e8,False,-2171,1.0610727840617784,-787531,ref6275
task154,True,990,2328,3318,16.89288252924961,6366,True,46,14,,0,0,0,0,35c770b70ce31bc2a5733f0892f4b5869c0192f83503691b877e875081b0463c,True,966,4000,4966,16.48963003393189,7650,True,43,8,,0,0,0,0,66ed2e989741caccf6050c686c1b3ccead07520b29e41387dd38162f414f88d3,False,-1648,0.403252495317723,-1284,ref6275
task155,True,36,160,196,19.721885340769482,618,True,10,6,,0,0,0,0,d1fb606e6b2cf84cc3fea294aea04167be57943001f3a7883d655af243456eea,True,35,276,311,19.260207087820767,1347,True,12,6,,0,0,0,0,deefab612fe92962cbb070e4b212123e526e9b065367d8102e8f6e4eb21167f6,False,-115,0.46167825294871534,-729,ref6275
task156,True,1899,3989,5888,16.319328339591287,48746,True,371,73,,0,0,0,0,69a29b9db4f24ed12ffc1806166188b88bbeba4a4f5a90eb2bc89f288664dc92,True,967,2012,2979,17.00065704728672,7856,True,65,15,,0,0,0,0,a2199d5eb0ddac7b8e6a9033237344fd4a49b753468f540a858bc71477d10422,False,2909,-0.6813287076954317,40890,current
task157,True,463,1424,1887,17.457256454631448,151146,True,3232,67,,0,0,0,0,a4fb71244d2151ad5b9f27f7f1cd97316e4e5d9e3ddbeae6d17910f8f316fbfa,True,160900,648180,809080,11.396346921332968,677188,True,433,36,,0,0,0,0,c789fb1e487eb52f51d0a18ae397d355184a8f611ab6c3261c8b574a9bfacdd8,False,-807193,6.06090953329848,-526042,ref6275
task158,True,366,1781,2147,17.32817320212122,33661,True,292,56,,0,0,0,0,c8e29907c3fb688d92926b106afb6c2133f13dd11f6cf6629a94c9bc5b1323d7,True,765,3848,4613,16.563366316442178,95337,True,822,101,,0,0,0,0,51250d4659b6adf3ed9033dc91aecebc13a0f64c0c1d3305da4d3955b4bf1d33,False,-2466,0.7648068856790431,-61676,ref6275
task159,True,4105,8444,12549,15.562603739889692,12822,True,55,16,,0,0,0,0,3718c04e27eb23271f2b219f561160306471ef2bab76dad9291c4f29c0f9104e,True,4105,8444,12549,15.562603739889692,12966,True,57,16,,0,0,0,0,93239bd39db8bb07ffc4f354ca7b43656c78ca03e18c9ca72a30ccb093e2eb5a,False,0,0.0,-144,tie
task160,True,65,298,363,19.105597165735148,2171,True,19,10,,0,0,0,0,54c4ad8e4c07f6fa403225ae55eaa23ce422d04dec75873f6c7f528f9df2931c,True,95,476,571,18.65261079034399,2362,True,18,13,,0,0,0,0,9a5ca01cfdb71205d7886901a06b8e606aae15f8772a4704eb269d4e8192dc26,False,-208,0.45298637539115916,-191,ref6275
task161,True,28,212,240,19.519361076658008,4323,True,39,9,,0,0,0,0,2d7de8e1b4ed2bbcf02e9c30f7161ad0c01bf7c326b6a5608b419596eec5cf5f,True,81,308,389,19.036420656381555,6008,True,51,18,,0,0,0,0,33351d8f1ca150a9d7b225d7ab8e9e8f60171b01fac54fdcb143882ed0fec502,False,-149,0.4829404202764529,-1685,ref6275
task162,True,43,140,183,19.79051384715858,2268,True,19,11,,0,0,0,0,29467827e023a09da29f2c6bcf10d77d7bff035e613d5615f27d623e6f2f3224,True,43,140,183,19.79051384715858,2268,True,19,11,,0,0,0,0,29467827e023a09da29f2c6bcf10d77d7bff035e613d5615f27d623e6f2f3224,True,0,0.0,0,tie
task163,True,1645,5036,6681,16.192977044074524,11364,True,68,21,,0,0,0,0,89d1c947e02998e29fa129f17ee0a0b7776ebddf79af4afca48b5e1799c099c0,True,1655,7784,9439,15.847394678675055,13875,True,66,22,,0,0,0,0,3eb225bad21f34daca455495c894a722c9727d52301e14c4051410d35d644a91,False,-2758,0.3455823653994692,-2511,ref6275
task164,True,30,240,270,19.401578041001624,479,True,1,1,,0,0,0,0,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,True,30,240,270,19.401578041001624,479,True,1,1,,0,0,0,0,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,True,0,0.0,0,tie
task165,True,994,2168,3162,16.941039982230585,5614,True,27,15,,0,0,0,0,f996da0f411b412167c34873c5bd099011ac0566fea05cfe8178275137d12609,True,994,2168,3162,16.941039982230585,4910,True,25,15,,0,0,0,0,84191da6721ff334125fd7fa8616eb9122ba801b8e467d4f0bac42cdd367fab2,False,0,0.0,704,tie
task166,True,37,230,267,19.41275134159975,1318,True,11,8,,0,0,0,0,635ac35cdaf739d7549ee8cd70b4042ae832ff18d2798a37fb1e315bb0990a02,True,37,252,289,19.33357331188757,1628,True,10,8,,0,0,0,0,bb71f3b3d956f668ce203feb385d0a702c31c6bd17cc17e213e3889db57d510e,False,-22,0.0791780297121818,-310,ref6275
task167,True,294,726,1020,18.072442093721683,1673,True,9,9,,0,0,0,0,71960feaa6f01d141e2e847cf629191d99e40b6ceb0199f2c3f955b43a84d6d9,True,294,1268,1562,17.64627766960037,2375,True,8,9,,0,0,0,0,7205b15363f53274f9987b481f736b594008071406a8a8644556e6d42336b88b,False,-542,0.42616442412131406,-702,ref6275
task168,True,185,490,675,18.48528730912747,4620,True,45,10,,0,0,0,0,24e27e72411c8561da75b446c8d7253b7581784b14d9d8063097e06ac83fac71,True,285,1220,1505,17.683451822817023,7297,True,44,11,,0,0,0,0,10661d21c26bf5ff68d448b007b0212c34cb45503fb906d999fa4a13c3626ac4,False,-830,0.8018354863104484,-2677,ref6275
task169,True,655,1478,2133,17.33471528152865,20785,True,168,62,,0,0,0,0,8f1a1bcaa371d02dc91ac01a00326e44103b6342d849f00a509316c99f1643a0,True,727,4072,4799,16.523837158141752,23816,True,179,71,,0,0,0,0,5deeade9207e54562ae10adac28158f0049087357abb124dee01d6d54f76463d,False,-2666,0.810878123386896,-3031,ref6275
task170,True,249,1176,1425,17.738072907297248,50577,True,681,33,,0,0,0,0,40c7d62d579c2d8926059eb3c557934286ca2ed2507772f25b157bc0a91d75ba,True,3815,15440,19255,15.134473953750991,64849,True,681,33,,0,0,0,0,9f919ea1d3fae6c43dfb70c30fe5ce04e453a44324f39755cb00850f150578bb,False,-17830,2.603598953546257,-14272,ref6275
task171,True,910,3640,4550,16.577117488055002,3825,True,1,2,,0,0,0,0,c0dccfce69e87e53b68a617cc0ce6da5c9659180ce2acc2a46007c9915c524cb,True,910,3640,4550,16.577117488055002,3825,True,1,2,,0,0,0,0,c0dccfce69e87e53b68a617cc0ce6da5c9659180ce2acc2a46007c9915c524cb,True,0,0.0,0,tie
task172,True,30,240,270,19.401578041001624,479,True,1,1,,0,0,0,0,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,True,30,240,270,19.401578041001624,479,True,1,1,,0,0,0,0,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,True,0,0.0,0,tie
task173,True,217,536,753,18.375934772200107,10061,True,68,24,,0,0,0,0,6422b0cd8c4551cb02c6733546b9d7f1b9130a0e4e58c7132e4791558a968ec7,True,216,535,751,18.378594348235865,10108,True,69,23,,0,0,0,0,a0299600440d0a79709022f1953af8a56eda11e1855cebe4f865b5a0de0e5a2d,False,2,-0.002659576035757283,-47,current
task174,True,74,540,614,18.58000507185286,61839,True,790,24,,0,0,0,0,4501407339b9e160ae271315971c5baa39151bb8f252ce075fee7e027ffb1686,True,74,540,614,18.58000507185286,61839,True,790,24,,0,0,0,0,a6f543067be128376f67b828b67c2b02a893fd3d4b5341054c090b91d89ec12d,False,0,0.0,0,tie
task175,True,2749,10928,13677,15.476529131118449,12317,True,21,13,,0,0,0,0,f64edba1034b5114f957565b1dc72841ea8b5ec0962c5181886797026716c435,True,2748,11012,13760,15.470478888512666,12320,True,22,12,,0,0,0,0,308c74a5ace60f1c650293719e830ba3f5b7556e55e68904d3086e90172aa222,False,-83,0.006050242605782685,-3,ref6275
task176,True,120,384,504,18.777423731928632,1126,True,7,9,,0,0,0,0,e323248617622d6f3ec11b2d387952fea83ecc2fed3bdb998ca12143a2168c6b,True,120,576,696,18.45465033966558,1420,True,6,9,,0,0,0,0,757c42a63bdd123372b7b8ac3de694e64df328a279914d385e15c5746b274cb9,False,-192,0.322773392263052,-294,ref6275
task177,True,102,810,912,18.18436000992567,3189,True,33,16,,0,0,0,0,cf49f3845c907c5c58bfc44858a09562b29c11f7bc05ec633f96e70552287949,True,105,840,945,18.148815072506256,4180,True,37,12,,0,0,0,0,cdcbf832519bece9b4bc7966b23d1dba298385f8a602e49475b595b22b33b001,False,-33,0.035544937419413,-991,ref6275
task178,True,87,668,755,18.373282250750975,6317,True,47,20,,0,0,0,0,c2f0c1d677da311985f834085366125c2a4faec37223824d2e9b67736fe56dde,True,569,2440,3009,16.990636923369955,11303,True,123,30,,0,0,0,0,2efa4e0be0f029b9cfc6cd8f58f215c38a5b6839ceed8e44d6c0ee2c39d579ab,False,-2254,1.3826453273810202,-4986,ref6275
task179,True,0,0,0,25.0,170,True,1,0,,0,0,0,0,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,True,0,0,0,25.0,170,True,1,0,,0,0,0,0,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,True,0,0.0,0,tie
task180,True,922,1916,2838,17.04914514228001,2525,True,6,5,,0,0,0,0,8f6b55aa41b48daa3c5bde2cf091752666c75e5b3b9acd0b61ce5c378a8988a7,True,922,3736,4658,16.553658549555713,4414,True,5,5,,0,0,0,0,2de5119963dd1a2c303ea79c0f562f2040d904a9a254cb3fe450ae080279da87,False,-1820,0.49548659272429774,-1889,ref6275
task181,True,86,586,672,18.48974165947685,3083,True,21,21,,0,0,0,0,d5e423513a6d975dcf970b7fa00306491312801ed8b9c3232bddaa05e5217ae9,True,86,586,672,18.48974165947685,3083,True,21,21,,0,0,0,0,d5e423513a6d975dcf970b7fa00306491312801ed8b9c3232bddaa05e5217ae9,True,0,0.0,0,tie
task182,True,1039,2535,3574,16.818559304280626,19158,True,168,40,,0,0,0,0,ac66100a38fea7434d77281bd097aeef12f2aec315a35796a7e7566e7d2a3ade,True,946,1984,2930,17.017242297988886,70465,True,522,57,,0,0,0,0,dcdd8e87825de820e1c2c5ded8e53bb19ca19fc6e1d104df3c6894630ad00ab4,False,644,-0.19868299370826037,-51307,current
task183,True,28,172,200,19.701682633451963,4662,True,55,8,,0,0,0,0,f4b7005b4290adc5dea5ec89a9355c9f2409a0512a488a0a99a808732f9b6fdc,True,38,212,250,19.478539082137754,4645,True,55,9,,0,0,0,0,304fd9d6c78ea14e6b21f5a8929aec65dc8582e0ed5300bcfe6c020cd031d4c2,False,-50,0.22314355131420882,17,ref6275
task184,True,9975,38375,48350,14.21377849911856,43202,True,71,20,,0,0,0,0,e2dcc9362cac03db34174d9cfe83b4528b95b776befd30fdd1cdc73bfb758161,True,43,207,250,19.478539082137754,6934,True,51,15,,0,0,0,0,d104af166e5c9363a02c3f7e6ed8251c41e1d392701919524a25fceb6aeb384c,False,48100,-5.264760583019195,36268,current
task185,True,67,528,595,18.61143859445437,18881,True,242,19,,0,0,0,0,dbc48d1e31979b5114d5df411783ca8989f9ae9c4bd063f24eb529ea5d5b1dae,True,67,528,595,18.61143859445437,18881,True,242,19,,0,0,0,0,758a09feff24e05f872299153e3728ba75bd0bbd8c3b14ae20c5e6b4faef7df4,False,0,0.0,0,tie
task186,True,46,146,192,19.742504627972217,924,True,11,5,,0,0,0,0,5f12ebe1ba6f496ac5712d9d6c43d990aba0f2edfb4474275efbbbce95cef086,True,382,1612,1994,17.402102049478216,2418,True,6,8,,0,0,0,0,e08e25bcc7a87cfdcb14c47188efdde385ff6605c966217b934a67aa0589a797,False,-1802,2.3404025784940004,-1494,ref6275
task187,True,912,982,1894,17.453553726253975,9705,True,85,13,,0,0,0,0,cbbdb8dc3a707e455a832bcae8af23d3f17b06d5d24522d51bd63d5831282515,True,913,986,1899,17.450917289187714,8852,True,87,14,,0,0,0,0,2975071ab48a9883483483822c3d24affcd8bb30d824d97f87c1af47cc9bafff,False,-5,0.0026364370662612657,853,ref6275
task188,True,48,264,312,19.25699681219052,3259,True,46,15,,0,0,0,0,b5aedf9a8411d84cd20d8bded8746b6a16044a019d7d5352e049a9c98ef96837,True,48,304,352,19.136368824401902,4356,True,41,15,,0,0,0,0,b48429ec56843515f15fb784b0246488517e52cca244ecee0a432bfdacfcdec0,False,-40,0.12062798778861605,-1097,ref6275
task189,True,259,1190,1449,17.721371057679317,10578,True,110,54,,0,0,0,0,fa7e9452713b624f61ee082a94e71437e44e5d608c16d3ffc5d70c49544f35be,True,304,1664,1968,17.415226922387802,8560,True,86,55,,0,0,0,0,fc979831b169f556d8d807bbdbd1958adeadff21a63e0ae51d203717a20273ed,False,-519,0.30614413529151463,2018,ref6275
task190,True,178,1360,1538,17.66176184993441,8781,True,63,40,,0,0,0,0,0a31ba38881a6fc4af83224d1aa59f0a876aea5808f55f95707b8c5975ac4c06,True,178,1360,1538,17.66176184993441,8781,True,63,40,,0,0,0,0,0a31ba38881a6fc4af83224d1aa59f0a876aea5808f55f95707b8c5975ac4c06,True,0,0.0,0,tie
task191,True,487,3344,3831,16.74911885529935,10881,True,200,28,,0,0,0,0,3e3ea66f05444e9801586398edeb7cb3b3ac417fddb428894e250f47c553c7f7,True,165,608,773,18.34972095141258,132233,True,1037,39,,0,0,0,0,4d77a29082ddd2a87611677908e591e19a445a1b7648b4c5d17e6de5f96acc48,False,3058,-1.600602096113228,-121352,current
task192,True,70,366,436,18.922357756650968,2089,True,17,10,,0,0,0,0,02da2ed1d0363997e45f8c5bfe6fef9b8de614300b6189a91ffc9a8d49a37a05,True,61,266,327,19.210039829102747,2511,True,21,12,,0,0,0,0,b33d9d2c7a44e0ccefa26f20c6eb211ff45cdba6b7ca7a38c8fd674ddc5062b7,False,109,-0.2876820724517799,-422,current
task193,True,61,266,327,19.210039829102747,1925,True,14,12,,0,0,0,0,1184ed012012ee9bc87677fea86382acea9bc6b8979f087a5b3500492d6138dd,True,61,266,327,19.210039829102747,1925,True,14,12,,0,0,0,0,1184ed012012ee9bc87677fea86382acea9bc6b8979f087a5b3500492d6138dd,True,0,0.0,0,tie
task194,True,1800,7200,9000,15.895020143681643,7454,True,1,1,,0,0,0,0,5a188032e9933c63bea9816c0846001d769eb356d00653af9e5e766ff62bb53b,True,1800,7200,9000,15.895020143681643,7454,True,1,1,,0,0,0,0,5a188032e9933c63bea9816c0846001d769eb356d00653af9e5e766ff62bb53b,True,0,0.0,0,tie
task195,True,1919,2154,4073,16.687864892351588,5381,True,33,10,,0,0,0,0,ba4b722b42ea9bdbffbe4fcf38c90d387045eee91e245e77f502c246c158e0dd,True,1919,2154,4073,16.687864892351588,5381,True,33,10,,0,0,0,0,ba4b722b42ea9bdbffbe4fcf38c90d387045eee91e245e77f502c246c158e0dd,True,0,0.0,0,tie
task196,True,66,276,342,19.165189262937396,3491,True,31,13,,0,0,0,0,73f53f65549114a9075f19b9b3cae9b96e5ef04b7ac513a65f50e2171fbcf8be,True,67,364,431,18.933891909896253,3457,True,30,14,,0,0,0,0,88e7b78d4c040a3e5555fce0c21fc2f7d85b4493a83e388036fd089f020c5ef3,False,-89,0.23129735304114263,34,ref6275
task197,True,16,50,66,20.810345257973573,1223,True,18,7,,0,0,0,0,d2fb46801935583882f6a460471b563ccee60a53661cb17003fc2b60f17ba1ea,True,16,76,92,20.47821142295096,1758,True,17,7,,0,0,0,0,6f310a26322f51f58ad753217ad0cb07be255666584e0b9f608d8c96e911259b,False,-26,0.3321338350226135,-535,ref6275
task198,True,913,1886,2799,17.062982510484545,6979,True,51,14,,0,0,0,0,a1cd099e3d965fb4506eded8d4bde77ea202357df70e9212b36911ca002c8cb1,True,913,1886,2799,17.062982510484545,6979,True,51,14,,0,0,0,0,a1cd099e3d965fb4506eded8d4bde77ea202357df70e9212b36911ca002c8cb1,True,0,0.0,0,tie
task199,True,54,324,378,19.065105804380412,2948,True,22,14,,0,0,0,0,7f8ae82add1995ce631f2596ebf18e50b694cb8ec8d56a776cb6b1f393d891fa,True,54,324,378,19.065105804380412,2948,True,22,14,,0,0,0,0,7f8ae82add1995ce631f2596ebf18e50b694cb8ec8d56a776cb6b1f393d891fa,True,0,0.0,0,tie
task200,True,54,272,326,19.213102618633293,3848,True,38,17,,0,0,0,0,16b54d57827f7819b84fd55a5b88ead29cca003ac2ecf25334903a1923253f80,True,121,844,965,18.127871898661013,14101,True,143,36,,0,0,0,0,4fa8df928a9105673e1bd01a9c8eff34c260a9b763da9f6cc5472813d7af67e4,False,-639,1.0852307199722802,-10253,ref6275
task201,True,308,1066,1374,17.774518527217705,9668,True,135,20,,0,0,0,0,38bd02d717e5ab0a9e14bc97fdda66c68e8a52c2b2686fbb9411671b3abf5da8,True,932,2314,3246,16.914821251925463,10924,True,135,20,,0,0,0,0,45f10ca88d12df7175c80895aca63ccdf595c12c3c580a4581c0a70fa6eb8d06,False,-1872,0.8596972752922412,-1256,ref6275
task202,True,14,36,50,21.087976994571854,3582,True,31,5,,0,0,0,0,548ea01a96ba723d596f57386963dc208eac1c74ee9c8ad978597704d8065f5d,True,14,36,50,21.087976994571854,3582,True,31,5,,0,0,0,0,548ea01a96ba723d596f57386963dc208eac1c74ee9c8ad978597704d8065f5d,True,0,0.0,0,tie
task203,True,78,406,484,18.817915093283368,2814,True,36,15,,0,0,0,0,c9415b45362e71abd0f9621c7d36efe0934aca29fcc3dc6dc12032110cf502e3,True,690,2854,3544,16.82698868827503,6437,True,36,15,,0,0,0,0,934167d7108d311321e5ae31de256c5ed18dd19290cc3cea7456337d8f1a1d04,False,-3060,1.990926405008338,-3623,ref6275
task204,True,1246,2317,3563,16.821641834394164,7250,True,73,21,,0,0,0,0,ba4ffbc5c9eef0b8cdd6718a27b6cbdd935d550ffba5f90c34d687d2d4595565,True,1046,2156,3202,16.928469106443337,5801,True,71,13,,0,0,0,0,cad963a824115329ec273056b603c55f1c9362d1742f9eb11a785ab514697b7e,False,361,-0.10682727204917342,1449,current
task205,True,1722,3744,5466,16.393697633511987,33601,True,416,76,,0,0,0,0,dfd08e391e2f0ca84fc0efe2a0fb96c8914cd0c3f7eefebc8c36de45e2c92553,True,222,892,1114,17.98428757951277,48510,True,671,58,,0,0,0,0,2ae3d15fa32ae7527a877d4a78e84590b2f5eb083cffb480c1bb4e65ec727478,False,4352,-1.590589946000783,-14909,current
task206,True,90,272,362,19.10835578817423,4022,True,39,15,,0,0,0,0,6d2e2caf63b2b8ee014e0df959395bfc42df14c2f6bc7f7bb1fcdd330df2bd1d,True,230,790,1020,18.072442093721683,20303,True,224,33,,0,0,0,0,a9a48933d73ab0ca96c39812eaf2d7cc02be75d240f640166a9e5b4a88f1a1ea,False,-658,1.035913694452546,-16281,ref6275
task207,True,35,268,303,19.28626719449063,1979,True,25,15,,0,0,0,0,eb31b69d46ecc34c73b17ad80493c10002468aa9196475e6c9e12fcf46ff8235,True,35,272,307,19.273152252412803,2330,True,21,15,,0,0,0,0,8cb6ddf4039b0c5d6313a9f40608f99cdbba78cd975fd42f6f501a67c8a3c933,False,-4,0.013114942077827152,-351,ref6275
task208,True,522,1284,1806,17.50113026602307,15747,True,196,39,,0,0,0,0,d0d8ece63c8bc8fcbf0d3aaffe8e19beeb3631e34ae885a0bc47d879dd094d1d,True,522,1284,1806,17.50113026602307,15885,True,196,39,,0,0,0,0,5d341124008dfd310bc5a123793ff6f9beaeead1fd98692f86f798a8f1e3f4a1,False,0,0.0,-138,tie
task209,True,143,732,875,18.225776113642386,12354,True,200,26,,0,0,0,0,6acbc26c9ebede3f8b8e57dcd5ab347d67235f06608f86a2fd1ae9fd27784b45,True,18364,98160,116524,13.334147460645271,327966,True,4288,73,,0,0,1,2,75635378018395e35e5680ad4efbdc594a91524e0e92caf104cc237350acd5af,False,-115649,4.891628652997115,-315612,ref6275
task210,True,30,240,270,19.401578041001624,479,True,1,1,,0,0,0,0,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,True,30,240,270,19.401578041001624,479,True,1,1,,0,0,0,0,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,True,0,0.0,0,tie
task211,True,1800,7200,9000,15.895020143681643,7454,True,1,1,,0,0,0,0,3c58a51ab06ee25bf3c54539284f6def4bc6e10c364246d45f5533df0905fd17,True,1800,7200,9000,15.895020143681643,7454,True,1,1,,0,0,0,0,3c58a51ab06ee25bf3c54539284f6def4bc6e10c364246d45f5533df0905fd17,True,0,0.0,0,tie
task212,True,138,480,618,18.57351154254231,5951,True,47,16,,0,0,0,0,93baf50b6cb009807442a7135ea10f2dbc32711b2476067127e4eb9469485aca,True,237,1084,1321,17.813855695477674,6853,True,50,16,,0,0,0,0,e0311574c6c6586444723f216d16eb35cfad0522511fec1fda4498c410113b3d,False,-703,0.7596558470646357,-902,ref6275
task213,True,140,820,960,18.133066715538117,26793,True,392,25,,0,0,0,0,ffd3db947f8641970df24a83738d878471af3403cc7a2bbd245fb74dd1da6198,True,160,500,660,18.50776016497953,25091,True,385,18,,0,0,0,0,bea0e13014694681f4277e3fb242b16729cd609cd076e31b8eba6201f2c78841,False,300,-0.3746934494414127,1702,current
task214,True,1800,7200,9000,15.895020143681643,7454,True,1,1,,0,0,0,0,476030b9c3c916862c896b22ae9f1ee46d6bedd703bd39deeb4fe1a9a7cf6c54,True,1800,7200,9000,15.895020143681643,7454,True,1,1,,0,0,0,0,476030b9c3c916862c896b22ae9f1ee46d6bedd703bd39deeb4fe1a9a7cf6c54,True,0,0.0,0,tie
task215,True,112,244,356,19.12506926914797,1729,True,21,7,,0,0,0,0,ad1e975b6e82508de2e208bb5877eb3d7a2c9d9a0cebf7b9dd4911a4078af377,True,95,464,559,18.6738505268449,4015,True,38,19,,0,0,0,0,a823981941d8f498cb8e0826b2e4700d851544d06b11b1f732d9b1411edcd3de,False,-203,0.4512187423030696,-2286,ref6275
task216,True,100,788,888,18.21102825700783,11027,True,268,10,,0,0,0,0,47538c17f1e6ed157ba6d4effe2cbfc8d098af219d3896cbb6d92e0989333de8,True,100,788,888,18.21102825700783,20396,True,286,10,,0,0,0,0,8fd3706d25161ac61f40c1adb00c1cdd8f4803d8b4229bc361b0bc2d6efe0000,False,0,0.0,-9369,tie
task217,True,23,180,203,19.686794020958214,1350,True,18,5,,0,0,0,0,2f029d300d82fefb5d96fa4be293ae596ae1de0026dacc64e63b73ed6b788d33,True,1935,3714,5649,16.360766182674737,7268,True,34,12,,0,0,0,0,58f2ed503258d9c007e4e93b086250cd0e66b2871fbc7602a1fa7d6869dadd1e,False,-5446,3.3260278382834763,-5918,ref6275
task218,True,44,284,328,19.206986391615857,9594,True,137,21,,0,0,0,0,14bb6c5e5fa3712e4f556142985fa03de40ba2accd475bb596ee538d3c10c60e,True,44,284,328,19.206986391615857,9594,True,137,21,,0,0,0,0,14bb6c5e5fa3712e4f556142985fa03de40ba2accd475bb596ee538d3c10c60e,True,0,0.0,0,tie
task219,True,97,648,745,18.386615781620442,28326,True,419,34,,0,0,0,0,5e8a8092eeb5b9a68eaa90b9aaea48eee4dfcab6c84225502a6a6871b7177e19,True,3448,13446,16894,15.265286191712558,87016,True,532,99,,0,0,0,0,f042340d7b269af4b35437a41d3094074b91fd8778477f3b3fcd20966a535f12,False,-16149,3.1213295899078837,-58690,ref6275
task220,True,900,3600,4500,16.58816732424159,3798,True,1,1,,0,0,0,0,924ca3ff6b3c2190ebdd92b73e0c33ac441a7e64b5924bb34b2faa596a40dd55,True,900,3600,4500,16.58816732424159,3798,True,1,1,,0,0,0,0,924ca3ff6b3c2190ebdd92b73e0c33ac441a7e64b5924bb34b2faa596a40dd55,True,0,0.0,0,tie
task221,True,5028,10218,15246,15.367927547451782,13333,True,28,26,,0,0,0,0,fc40a9c864b222aaeab1d16ab69b17f524fd95dc657baa701b144f4288e5bcb5,True,5028,10218,15246,15.367927547451782,13333,True,28,26,,0,0,0,0,fc40a9c864b222aaeab1d16ab69b17f524fd95dc657baa701b144f4288e5bcb5,True,0,0.0,0,tie
task222,True,87,318,405,18.99611293289346,2578,True,21,11,,0,0,0,0,f82b35de1de8377a5dd17f94de623872a1021443ff972be6e0765c6d21c5595a,True,87,318,405,18.99611293289346,2578,True,21,11,,0,0,0,0,f82b35de1de8377a5dd17f94de623872a1021443ff972be6e0765c6d21c5595a,True,0,0.0,0,tie
